,filename,label,truncated,occluded,alpha,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,dim_height,dim_width,dim_length,loc_x,loc_y,loc_z,rotation_y,score
8705,001640,Pedestrian,0.0,0,0.24,415.4,158.74,438.66,211.92,1.8,0.61,1.04,-6.06,1.06,24.41,-0.0,
8706,001640,Cyclist,0.0,0,-0.63,300.23,170.5,360.61,225.71,1.7,0.64,1.74,-8.8,1.39,22.67,-1.0,
8707,001640,Pedestrian,0.0,0,-3.13,366.28,166.95,390.01,217.2,1.8,0.54,1.03,-8.14,1.32,25.85,2.86,
8708,001640,Pedestrian,0.0,2,-2.92,444.39,161.61,457.28,214.36,1.95,0.56,0.82,-5.66,1.25,26.53,-3.13,
8709,001640,Car,0.0,1,-0.6,1025.88,145.88,1135.91,178.29,1.55,1.81,4.39,24.18,-0.14,36.02,-0.01,
8710,001641,Car,0.0,0,1.66,566.13,179.16,592.04,198.9,1.44,1.62,3.67,-2.35,1.93,55.05,1.62,
8711,001642,Car,0.0,1,0.28,415.51,183.18,503.66,209.05,1.36,1.68,4.49,-8.34,1.96,40.07,0.08,
8712,001643,Car,0.0,0,-1.86,735.97,172.11,932.01,321.07,1.62,1.48,3.36,2.72,1.64,9.64,-1.6,
8713,001643,Car,0.37,3,0.69,0.0,183.34,288.83,336.27,1.55,1.7,4.09,-6.19,1.7,8.35,0.06,
8714,001643,Car,0.0,2,0.49,47.69,176.37,355.17,292.52,1.59,1.63,3.75,-6.09,1.67,10.97,-0.01,
8715,001643,Car,0.0,2,-2.69,128.44,160.99,354.95,274.86,1.95,1.67,3.35,-6.75,1.77,13.39,3.13,
8716,001643,Car,0.0,2,-2.76,202.7,183.48,384.73,253.11,1.42,1.55,3.35,-6.95,1.68,15.98,3.12,
8717,001643,Car,0.0,2,0.31,305.39,182.12,460.71,240.99,1.43,1.49,3.56,-5.87,1.69,18.76,0.01,
8718,001643,Car,0.0,2,0.28,345.65,180.03,485.8,236.11,1.53,1.6,3.62,-5.61,1.76,20.96,0.02,
8719,001643,Car,0.0,2,0.31,366.59,174.09,476.65,228.06,1.66,1.57,3.11,-6.1,1.73,23.4,0.05,
8720,001643,Car,0.0,2,0.28,367.86,172.92,501.74,222.07,1.66,1.71,4.34,-6.23,1.69,25.77,0.04,
8721,001643,Car,0.0,2,-3.0,415.45,177.67,510.0,215.14,1.51,1.66,3.73,-6.24,1.74,30.71,3.09,
8722,001643,Car,0.0,2,0.15,443.03,166.03,526.67,204.93,2.08,1.8,4.37,-6.96,1.74,40.31,-0.02,
8723,001643,Cyclist,0.0,0,1.59,573.87,174.07,581.4,193.56,1.59,0.58,1.69,-2.7,1.7,59.99,1.55,
8724,001643,Car,0.0,0,-1.68,667.56,182.73,726.23,229.66,1.38,1.49,3.38,2.71,1.72,23.35,-1.56,
8725,001643,Car,0.0,2,-0.15,714.87,171.29,822.99,215.84,1.67,1.6,3.94,6.17,1.64,28.49,0.06,
8726,001643,Car,0.0,0,-1.66,629.98,177.51,654.35,196.21,1.41,1.56,4.08,2.5,1.8,57.25,-1.62,
8727,001644,Cyclist,0.0,0,2.11,138.03,158.47,261.24,316.4,1.83,0.54,1.73,-5.22,1.67,9.22,1.6,
8728,001644,Cyclist,0.0,1,2.01,224.03,166.82,315.85,283.34,1.77,0.59,1.92,-5.62,1.69,11.96,1.58,
8729,001644,Van,0.0,0,-1.24,447.95,147.36,554.32,225.84,2.46,2.03,5.35,-3.69,1.7,25.42,-1.38,
8730,001644,Person_sitting,0.0,1,0.6,143.51,191.16,199.84,254.47,1.37,0.66,0.84,-9.81,1.78,16.08,0.06,
8731,001644,Cyclist,0.0,0,-0.97,626.35,171.73,669.43,223.24,1.82,0.59,1.89,1.37,1.78,26.35,-0.92,
8732,001644,Pedestrian,0.0,0,2.62,968.49,165.03,997.25,236.09,1.67,0.5,0.61,8.82,1.49,17.3,3.09,
8733,001644,Pedestrian,0.0,0,-1.93,900.34,166.03,925.1,229.71,1.69,0.59,0.83,8.19,1.52,19.67,-1.54,
8734,001644,Person_sitting,0.0,0,2.85,817.74,178.57,863.31,223.86,1.34,0.51,1.19,6.9,1.52,21.73,-3.13,
8735,001644,Person_sitting,0.0,0,2.89,806.86,181.6,853.33,221.76,1.26,0.5,1.33,7.03,1.55,23.2,-3.1,
8736,001644,Car,0.0,2,-2.69,374.61,179.59,458.28,208.14,1.44,1.62,3.91,-10.15,1.81,37.82,-2.95,
8737,001645,Car,0.35,0,2.0,0.0,192.85,379.29,374.0,1.45,1.64,4.21,-3.6,1.68,6.73,1.52,
8738,001645,Car,0.0,0,1.39,667.67,175.73,766.65,253.18,1.62,1.58,3.89,2.38,1.71,17.18,1.52,
8739,001645,Car,0.0,0,1.72,460.77,182.05,532.37,231.7,1.45,1.67,4.43,-3.66,1.77,23.7,1.57,
8740,001645,Car,0.0,2,-1.73,645.79,182.91,712.07,231.73,1.47,1.59,3.62,2.17,1.81,23.94,-1.64,
8741,001646,Car,0.0,0,-1.58,594.28,178.84,636.54,218.8,1.56,1.65,3.69,0.18,1.82,30.3,-1.57,
8742,001646,Car,0.0,0,2.1,154.91,190.02,286.82,248.18,1.4,1.54,3.67,-10.66,1.91,19.98,1.62,
8743,001646,Car,0.0,1,1.95,256.97,183.17,356.95,232.68,1.56,1.7,4.41,-10.59,1.94,25.48,1.56,
8744,001646,Car,0.0,0,-0.96,707.05,174.7,820.99,230.5,1.53,1.57,3.54,4.63,1.6,21.62,-0.75,
8745,001646,Car,0.0,2,-0.93,695.77,177.37,805.38,224.96,1.5,1.64,3.99,4.88,1.67,24.93,-0.74,
8746,001646,Car,0.0,2,-0.92,669.02,179.16,768.17,218.35,1.4,1.65,4.18,4.3,1.67,28.4,-0.77,
8747,001646,Car,0.0,2,-0.92,660.41,176.69,745.31,215.51,1.59,1.65,3.94,4.11,1.78,31.82,-0.79,
8748,001646,Van,0.0,2,-0.86,632.21,173.78,673.09,191.72,1.88,1.82,4.64,4.64,2.0,78.11,-0.8,
8749,001647,Car,0.0,0,1.84,214.66,195.47,404.19,303.87,1.34,1.64,4.57,-4.76,1.78,12.04,1.47,
8750,001647,Van,0.0,3,-2.03,520.05,146.1,597.17,198.87,2.72,2.03,5.4,-2.97,1.37,39.96,-2.11,
8751,001647,Car,0.0,0,-1.72,402.46,181.07,443.47,210.1,1.56,1.81,3.05,-10.66,2.04,40.89,-1.97,
8752,001648,Car,0.1,1,0.87,1093.98,183.59,1223.0,234.82,1.57,1.71,3.94,19.18,1.71,24.46,1.53,
8753,001648,Car,0.0,1,-2.27,1032.63,183.96,1156.76,232.71,1.47,1.62,3.36,16.3,1.61,23.76,-1.67,
8754,001648,Car,0.0,1,-2.15,952.96,181.67,1068.79,234.19,1.62,1.72,3.58,13.75,1.68,24.23,-1.64,
8755,001648,Car,0.0,0,-1.64,602.49,172.67,636.54,203.0,1.49,1.53,3.18,0.72,1.1,36.83,-1.62,
8756,001648,Cyclist,0.0,0,0.79,628.03,163.35,758.21,300.09,1.75,0.83,1.7,1.17,1.53,9.95,0.91,
8757,001648,Cyclist,0.0,1,0.54,707.1,152.35,849.72,282.46,1.83,0.89,1.94,2.61,1.44,10.94,0.77,
8758,001648,Cyclist,0.0,0,1.76,399.63,167.39,439.37,232.09,1.73,0.73,1.76,-5.23,1.38,19.93,1.51,
8759,001648,Pedestrian,0.0,2,-1.6,182.18,149.09,203.27,196.57,1.99,0.73,0.53,-17.53,0.67,30.05,-2.12,
8760,001648,Pedestrian,0.45,1,2.26,0.0,144.24,58.05,257.46,1.88,0.71,1.28,-10.42,1.28,12.32,1.57,
8761,001648,Pedestrian,0.0,0,2.01,203.58,153.58,229.18,216.4,1.91,0.66,0.99,-12.14,1.09,22.14,1.52,
8762,001648,Pedestrian,0.0,0,1.96,173.45,150.12,200.25,214.15,1.93,0.73,0.96,-12.88,1.01,21.85,1.43,
8763,001648,Pedestrian,0.0,0,0.42,808.75,148.61,879.63,331.32,1.89,0.87,1.09,2.68,1.56,7.99,0.74,
8764,001648,Pedestrian,0.0,1,0.49,831.32,148.03,896.23,318.17,1.89,0.88,1.0,3.3,1.52,8.5,0.85,
8765,001648,Pedestrian,0.0,1,0.25,954.76,137.68,1034.08,336.26,1.89,0.88,1.13,3.9,1.48,7.42,0.72,
8766,001648,Pedestrian,0.01,0,0.21,967.4,142.08,1075.36,369.0,1.84,0.79,1.03,3.77,1.53,6.32,0.73,
8767,001649,Car,0.87,1,-2.3,0.0,151.72,141.23,374.0,1.74,1.75,4.57,-6.52,1.63,5.56,-3.14,
8768,001649,Car,0.0,2,0.57,76.39,164.06,376.09,280.6,1.72,1.68,4.02,-6.13,1.62,11.68,0.1,
8769,001649,Car,0.0,2,-2.76,157.59,179.45,413.24,259.34,1.41,1.42,4.27,-6.16,1.56,13.89,3.11,
8770,001649,Car,0.44,3,-2.49,0.0,180.21,258.44,321.2,1.5,1.65,4.14,-6.73,1.62,8.63,-3.14,
8771,001649,Car,0.0,1,0.21,425.79,174.16,539.31,209.5,1.38,1.66,4.38,-5.27,1.47,29.95,0.04,
8772,001649,Car,0.32,1,0.88,1085.94,160.61,1241.0,242.45,1.69,1.73,4.3,13.58,1.45,17.09,1.54,
8773,001649,Car,0.0,2,-0.11,678.59,172.21,804.42,216.52,1.48,1.86,4.18,4.54,1.49,25.63,0.06,
8774,001649,Car,0.0,2,-0.15,666.29,166.13,782.25,211.96,1.74,1.66,4.37,4.49,1.51,28.95,0.0,
8775,001650,Misc,0.0,0,-1.78,782.17,169.91,935.62,304.64,1.63,1.48,2.37,3.26,1.61,9.96,-1.47,
8776,001650,Car,0.0,0,-1.67,658.58,188.93,699.46,220.61,1.41,1.58,4.36,3.33,2.24,35.82,-1.58,
8777,001651,Car,0.97,3,2.23,0.0,194.06,233.4,374.0,1.6,1.73,3.62,-3.44,1.74,3.31,1.47,
8778,001651,Car,0.0,1,2.98,654.59,167.63,761.61,206.66,1.73,1.74,4.71,4.5,1.52,33.72,3.11,
8779,001651,Car,0.0,1,-0.46,885.3,156.21,958.56,179.9,1.51,1.64,4.17,20.73,0.45,48.08,-0.05,
8780,001651,Car,0.0,0,1.66,485.42,179.5,522.01,207.61,1.58,1.76,4.18,-6.32,1.99,43.06,1.52,
8781,001651,Car,0.0,0,-1.91,801.8,157.89,835.49,179.73,1.8,1.65,3.55,17.82,0.58,61.8,-1.63,
8782,001652,Car,0.0,0,-1.44,603.95,186.24,646.19,216.13,1.44,1.66,4.53,0.83,2.17,38.19,-1.42,
8783,001652,Van,0.0,0,-1.51,662.38,175.39,703.48,220.24,2.02,1.7,4.6,3.57,2.17,35.02,-1.41,
8784,001652,Tram,0.0,2,1.19,518.38,167.22,593.03,202.88,3.46,2.57,14.66,-6.12,3.02,77.28,1.11,
8785,001653,Car,0.0,0,-1.61,704.47,187.11,736.57,215.37,1.43,1.55,3.91,6.02,2.24,39.74,-1.46,
8786,001654,Pedestrian,0.0,0,-1.48,505.75,160.34,565.41,311.87,1.74,0.72,1.06,-0.85,1.51,8.67,-1.57,
8787,001655,Cyclist,0.0,0,-1.68,630.29,160.22,664.62,243.95,1.81,0.58,1.7,0.92,1.37,16.2,-1.62,
8788,001655,Cyclist,0.0,0,1.75,476.03,163.08,510.66,230.34,1.73,0.61,1.7,-3.02,1.28,19.12,1.6,
8789,001655,Pedestrian,0.0,0,-1.76,703.37,153.57,725.37,229.97,1.82,0.53,0.88,2.72,1.18,17.31,-1.6,
8790,001655,Car,0.0,0,-0.28,720.78,166.15,886.41,217.62,1.41,1.63,4.42,5.76,1.02,20.93,-0.02,
8791,001656,Car,0.94,0,-2.2,853.47,200.96,1241.0,374.0,1.38,1.58,3.66,2.5,1.57,3.28,-1.59,
8792,001656,Car,0.0,1,1.26,727.09,185.84,999.42,357.62,1.42,1.6,3.78,2.43,1.59,8.05,1.54,
8793,001656,Car,0.0,0,2.21,517.99,176.68,685.76,257.05,1.57,1.65,4.1,-0.09,1.68,16.35,2.2,
8794,001657,Car,1.0,0,2.55,0.0,234.68,225.67,374.0,1.41,1.59,4.47,-3.01,1.74,1.78,1.58,
8795,001657,Misc,0.0,0,1.78,500.07,181.61,542.17,225.22,1.61,1.21,2.07,-3.45,1.96,27.98,1.65,
8796,001657,Car,0.0,0,-1.7,636.53,180.1,669.86,206.89,1.64,1.69,3.3,2.72,2.12,46.38,-1.65,
8797,001658,Car,0.0,0,-1.58,587.06,170.1,613.88,196.61,1.65,1.67,3.64,-0.66,1.5,47.18,-1.59,
8798,001658,Car,0.79,1,2.26,0.0,195.43,115.01,307.29,1.43,1.63,4.31,-8.96,1.79,9.75,1.53,
8799,001658,Car,0.0,1,1.84,362.92,181.1,426.85,217.52,1.44,1.62,4.02,-9.2,1.81,31.04,1.55,
8800,001658,Car,0.0,1,1.68,454.29,174.94,482.96,198.4,1.68,1.67,3.87,-10.58,1.86,54.12,1.49,
8801,001659,Car,0.0,0,-1.58,517.89,162.3,739.44,372.3,1.55,1.63,3.32,0.09,1.49,7.03,-1.57,
8802,001659,Car,0.0,0,1.84,377.48,185.02,417.63,205.05,1.37,1.82,3.96,-15.56,2.29,52.97,1.56,
8803,001659,Car,0.0,0,1.92,334.18,187.89,373.91,208.27,1.38,1.79,2.94,-18.44,2.49,52.02,1.58,
8804,001659,Car,0.0,0,1.8,424.45,181.53,463.18,201.64,1.4,1.75,4.75,-12.31,2.06,53.63,1.58,
8805,001659,Car,0.0,1,2.67,947.77,174.52,1085.81,218.61,1.59,1.73,4.26,15.45,1.69,27.62,-3.11,
8806,001659,Car,0.0,0,-2.38,143.99,196.16,243.12,226.32,1.42,1.8,4.25,-20.96,2.62,36.29,-2.9,
8807,001659,Car,0.0,1,3.02,832.58,168.65,925.07,207.49,1.79,1.71,3.95,12.78,1.62,34.59,-2.91,
8808,001659,Van,0.0,2,-0.12,715.37,161.53,849.38,224.83,1.83,1.85,3.78,5.17,1.53,22.2,0.1,
8809,001659,Van,0.0,2,0.05,566.54,164.65,728.99,238.01,1.83,1.85,4.09,0.99,1.65,19.18,0.1,
8810,001660,Car,0.0,0,2.13,99.31,192.23,207.39,236.54,1.67,1.82,4.42,-19.47,2.55,30.96,1.58,
8811,001660,Car,0.0,0,1.96,296.23,186.6,353.98,217.38,1.63,1.87,3.47,-16.22,2.44,41.17,1.59,
8812,001661,Pedestrian,0.0,1,-0.38,884.31,162.41,924.98,256.75,1.78,0.53,0.95,5.68,1.59,13.98,-0.01,
8813,001661,Pedestrian,0.0,1,-1.81,777.16,171.52,794.49,223.49,1.69,0.53,0.77,5.8,1.65,23.87,-1.57,
8814,001661,Pedestrian,0.0,1,-1.79,764.74,166.09,782.41,223.05,1.85,0.61,0.77,5.35,1.64,23.91,-1.57,
8815,001662,Car,0.73,0,0.92,875.07,106.85,1241.0,374.0,1.79,1.72,4.35,3.65,1.49,5.18,1.5,
8816,001662,Car,0.57,0,2.07,0.0,207.76,337.87,374.0,1.45,1.49,4.07,-3.94,1.84,6.42,1.54,
8817,001662,Car,0.0,0,1.78,351.92,197.74,469.76,274.84,1.27,1.54,3.58,-3.94,1.83,14.65,1.53,
8818,001662,Car,0.0,1,1.73,424.68,179.27,505.3,242.2,1.63,1.65,3.91,-4.13,1.83,20.9,1.54,
8819,001662,Truck,0.0,0,1.71,527.56,151.68,573.64,203.64,3.25,2.15,7.05,-3.94,1.97,49.0,1.63,
8820,001662,Car,0.0,1,-1.62,603.45,177.11,637.32,207.61,1.46,1.53,3.17,0.46,1.69,36.52,-1.61,
8821,001662,Pedestrian,0.0,1,-2.23,596.71,175.29,607.71,208.69,1.68,0.5,0.42,-0.42,1.81,36.64,-2.24,
8822,001663,Car,0.0,0,-1.56,591.1,175.93,634.67,217.11,1.56,1.65,3.69,0.1,1.7,29.44,-1.56,
8823,001663,Car,0.94,0,2.31,0.0,196.75,41.22,276.47,1.29,1.57,4.38,-10.81,1.7,10.55,1.53,
8824,001663,Car,0.0,1,1.96,333.8,182.34,400.68,216.24,1.4,1.54,3.67,-10.78,1.84,32.18,1.64,
8825,001663,Car,0.0,1,1.84,374.42,179.16,430.86,211.44,1.56,1.7,4.41,-10.73,1.9,37.53,1.56,
8826,001663,Car,0.0,0,-0.88,666.96,173.88,742.09,208.39,1.53,1.57,3.54,4.43,1.59,33.8,-0.75,
8827,001663,Car,0.0,2,-0.93,664.55,175.31,737.09,206.21,1.5,1.64,3.99,4.69,1.64,37.14,-0.81,
8828,001663,Car,0.0,2,-0.87,647.62,176.33,718.69,202.92,1.4,1.65,4.18,4.13,1.62,40.58,-0.77,
8829,001664,Car,0.94,0,-2.25,952.9,184.26,1241.0,374.0,1.52,1.53,4.15,3.51,1.6,3.85,-1.55,
8830,001664,Car,0.0,1,-1.86,812.31,146.11,1096.25,334.23,1.8,1.74,4.96,3.96,1.57,9.43,-1.47,
8831,001664,Car,0.0,1,-1.64,785.02,165.34,857.11,230.33,1.61,1.56,4.12,5.72,1.45,20.04,-1.37,
8832,001664,Van,0.0,2,-1.4,777.33,143.03,844.16,205.56,2.59,1.98,5.33,9.15,1.38,32.64,-1.12,
8833,001664,Misc,0.0,2,-1.35,804.4,188.29,851.68,257.09,1.28,0.55,1.75,4.4,1.61,14.64,-1.07,
8834,001665,Car,0.41,0,2.05,0.0,190.82,367.85,374.0,1.63,1.65,3.91,-3.77,1.84,6.72,1.56,
8835,001665,Truck,0.0,0,1.79,420.77,129.96,535.41,246.91,3.25,2.15,7.05,-4.09,2.1,23.71,1.62,
8836,001665,Car,0.0,1,-1.63,615.94,183.71,672.36,235.8,1.46,1.53,3.17,0.95,1.81,22.23,-1.58,
8837,001665,Pedestrian,0.0,1,-2.21,602.59,178.69,622.59,234.28,1.68,0.5,0.42,-0.04,1.86,22.16,-2.22,
8838,001666,Car,0.19,0,-1.95,762.07,184.98,1125.99,374.0,1.56,1.57,3.98,2.7,1.7,7.0,-1.6,
8839,001666,Car,0.0,1,-2.84,358.14,177.26,452.16,218.74,1.61,1.57,3.35,-8.33,1.81,29.37,-3.11,
8840,001666,Car,0.0,0,1.39,686.54,166.43,729.36,198.46,1.79,1.72,4.35,5.73,1.46,42.86,1.52,
8841,001666,Car,0.0,0,1.58,564.78,178.69,590.74,203.86,1.45,1.49,4.07,-1.97,1.82,43.99,1.54,
8842,001667,Pedestrian,0.0,0,2.42,654.15,171.69,673.13,210.82,1.61,0.87,1.03,2.29,1.21,30.3,2.49,
8843,001667,Tram,0.0,2,-0.29,440.71,134.54,659.76,201.86,3.68,2.79,12.71,-2.89,1.04,42.8,-0.36,
8844,001667,Person_sitting,0.55,3,-0.96,0.0,241.97,197.23,373.0,1.29,0.55,0.66,-2.61,1.64,3.72,-1.55,
8845,001667,Person_sitting,0.31,3,2.07,141.24,221.7,280.94,373.0,1.31,0.57,0.59,-2.57,1.59,4.69,1.59,
8846,001667,Person_sitting,0.0,2,-2.47,807.43,195.42,882.36,282.64,1.18,0.56,0.85,3.49,1.4,10.44,-2.16,
8847,001667,Person_sitting,0.0,2,1.73,790.77,192.36,839.72,274.26,1.26,0.64,0.79,3.45,1.45,11.7,2.01,
8848,001667,Person_sitting,0.0,2,-1.73,716.99,191.01,755.02,250.52,1.24,0.68,0.72,2.87,1.45,15.52,-1.56,
8849,001668,Car,0.0,0,-1.44,500.66,174.2,563.72,221.62,1.47,1.59,4.03,-2.29,1.24,24.49,-1.53,
8850,001668,Car,0.0,2,-1.49,540.23,173.55,577.43,204.09,1.41,1.54,3.36,-2.04,1.04,35.14,-1.56,
8851,001668,Car,0.0,0,-1.55,605.68,169.44,640.24,200.96,1.52,1.67,4.38,1.17,0.94,37.31,-1.52,
8852,001668,Car,0.0,1,-1.5,573.63,168.13,601.5,192.85,1.56,1.59,3.65,-0.87,0.71,47.72,-1.52,
8853,001669,Car,0.96,0,2.25,0.0,202.0,330.76,374.0,1.6,1.68,3.94,-3.01,1.8,3.47,1.57,
8854,001669,Car,0.0,0,1.66,519.33,186.05,565.04,221.09,1.42,1.66,4.11,-3.01,2.04,32.34,1.57,
8855,001670,Car,0.51,0,2.9,1061.79,171.8,1241.0,267.12,1.54,1.68,4.16,10.33,1.53,12.46,-2.7,
8856,001670,Van,0.0,3,-1.66,555.66,171.84,613.83,229.73,2.48,2.2,5.33,-1.32,2.48,33.96,-1.7,
8857,001670,Car,0.54,3,1.16,0.0,230.06,67.73,296.04,1.44,1.58,3.72,-16.31,3.04,19.07,0.46,
8858,001670,Car,0.0,1,-0.81,656.76,194.76,760.49,234.84,1.37,1.56,4.19,3.89,2.28,28.36,-0.67,
8859,001670,Misc,0.0,3,-1.57,466.08,186.45,498.55,202.03,1.04,2.23,2.66,-9.19,2.04,51.78,-1.75,
8860,001670,Van,0.0,3,-1.57,466.19,168.7,491.68,199.59,2.37,1.92,4.43,-10.54,2.08,57.99,-1.75,
8861,001671,Car,0.0,0,-1.55,568.65,176.11,624.56,230.21,1.61,1.66,3.2,-0.44,1.73,23.29,-1.57,
8862,001671,Car,0.0,0,1.92,270.95,192.41,411.63,269.13,1.49,1.67,4.38,-6.19,2.0,17.08,1.58,
8863,001671,Car,0.0,1,-1.62,640.08,176.56,660.43,194.4,1.43,1.5,3.38,3.32,1.75,60.13,-1.57,
8864,001671,Car,0.0,0,-1.84,812.38,163.61,843.84,185.12,1.8,1.67,3.62,18.89,1.04,62.66,-1.55,
8865,001671,Misc,0.0,2,1.21,831.21,155.44,857.11,186.05,2.43,1.51,1.54,18.89,1.05,58.28,1.52,
8866,001672,Car,0.1,1,0.89,1095.86,185.18,1223.0,236.57,1.57,1.71,3.94,19.25,1.77,24.5,1.55,
8867,001672,Car,0.0,1,-2.29,1032.05,183.81,1157.53,232.58,1.47,1.62,3.36,16.29,1.6,23.75,-1.69,
8868,001672,Car,0.0,1,-2.16,952.65,181.9,1068.63,234.45,1.62,1.72,3.58,13.74,1.69,24.23,-1.64,
8869,001672,Car,0.0,0,-1.64,602.55,172.44,636.75,202.76,1.49,1.53,3.18,0.72,1.09,36.84,-1.62,
8870,001672,Pedestrian,0.0,0,0.46,861.8,152.79,944.8,308.24,1.77,0.65,0.93,3.65,1.46,8.62,0.85,
8871,001672,Pedestrian,0.0,1,0.45,915.4,163.9,976.74,300.04,1.63,0.66,0.89,4.37,1.43,9.03,0.89,
8872,001672,Pedestrian,0.0,0,0.97,544.16,157.47,595.49,270.27,1.79,0.94,0.99,-0.46,1.42,11.92,0.94,
8873,001672,Pedestrian,0.0,2,1.57,274.29,154.28,307.88,219.7,1.89,0.87,1.09,-9.37,1.13,21.08,1.16,
8874,001672,Pedestrian,0.0,1,1.74,322.95,158.34,342.95,225.49,1.89,0.88,1.13,-7.63,1.26,20.59,1.39,
8875,001672,Pedestrian,0.0,0,1.43,303.65,156.66,335.65,240.48,1.89,0.84,1.06,-6.67,1.35,16.62,1.06,
8876,001672,Pedestrian,0.0,0,1.23,339.78,162.67,379.45,239.01,1.77,0.9,1.11,-5.92,1.35,17.09,0.91,
8877,001672,Pedestrian,0.0,0,1.51,211.19,154.6,238.86,230.06,1.84,0.78,1.12,-9.56,1.21,17.91,1.03,
8878,001672,Pedestrian,0.0,0,1.48,248.64,156.55,273.64,230.71,1.84,0.74,1.16,-8.84,1.24,18.21,1.04,
8879,001672,Pedestrian,0.0,0,1.38,279.38,163.1,302.38,229.94,1.7,0.66,1.1,-8.17,1.26,18.64,0.97,
8880,001672,Pedestrian,0.0,2,1.64,284.87,158.75,319.05,226.42,1.84,0.79,1.03,-8.54,1.25,19.9,1.24,
8881,001673,Car,0.29,1,-2.16,1043.21,146.59,1241.0,265.36,2.04,1.99,4.82,11.21,1.61,14.78,-1.52,
8882,001673,Car,0.77,0,-2.37,0.0,188.93,173.02,374.0,1.48,1.56,4.12,-6.35,1.65,6.21,3.13,
8883,001673,Car,0.35,3,-2.55,0.0,180.68,252.65,316.28,1.51,1.59,3.5,-6.63,1.63,8.95,3.11,
8884,001673,Car,0.0,2,-2.63,6.14,162.06,364.73,286.35,1.74,1.75,4.57,-6.46,1.62,11.26,-3.14,
8885,001673,Car,0.0,2,0.43,263.05,165.3,454.22,241.36,1.72,1.68,4.02,-6.04,1.58,17.44,0.1,
8886,001673,Car,0.0,2,-2.87,297.16,177.88,471.4,233.73,1.41,1.42,4.27,-6.06,1.57,19.53,3.12,
8887,001673,Car,0.0,2,-2.71,144.47,177.06,392.64,259.8,1.5,1.65,4.14,-6.69,1.61,14.32,-3.14,
8888,001673,Car,0.0,1,0.19,458.65,175.54,553.56,205.2,1.38,1.66,4.38,-5.1,1.54,35.52,0.05,
8889,001673,Car,0.0,1,1.01,982.17,161.24,1124.11,221.28,1.69,1.73,4.3,13.69,1.39,22.67,1.55,
8890,001673,Car,0.0,2,-0.08,668.71,171.33,769.99,207.39,1.48,1.86,4.18,4.64,1.45,31.31,0.06,
8891,001674,Car,0.0,0,-1.58,593.55,171.96,654.78,221.7,1.36,1.69,3.38,0.36,1.37,21.74,-1.56,
8892,001674,Car,0.0,0,-2.2,263.86,177.73,477.07,274.56,1.4,1.6,3.55,-4.13,1.5,12.13,-2.52,
8893,001674,Car,0.0,2,-2.12,391.62,167.72,503.85,224.66,1.46,1.49,3.4,-4.64,1.35,20.22,-2.35,
8894,001674,Car,0.0,2,-2.24,421.29,168.5,529.63,216.61,1.43,1.62,3.47,-4.41,1.33,23.21,-2.42,
8895,001674,Car,0.0,2,-2.24,464.03,168.23,551.17,202.35,1.37,1.55,3.96,-4.47,1.21,30.88,-2.39,
8896,001674,Van,0.0,3,-2.27,509.35,152.03,582.31,190.11,2.21,1.82,4.69,-4.0,1.04,44.13,-2.36,
8897,001674,Car,0.0,1,-2.04,854.18,188.69,1198.67,362.11,1.41,1.61,3.71,4.12,1.61,7.97,-1.58,
8898,001674,Car,0.0,1,-1.86,766.21,183.29,921.15,271.79,1.36,1.59,3.85,4.06,1.57,13.3,-1.57,
8899,001674,Car,0.0,1,-1.79,726.52,162.37,833.55,237.76,1.72,1.79,3.94,4.2,1.51,18.6,-1.58,
8900,001674,Pedestrian,0.0,2,-1.81,695.46,167.08,711.46,205.43,1.61,0.74,1.08,3.87,1.38,30.99,-1.68,
8901,001674,Car,0.0,2,-0.4,783.83,165.7,895.08,208.48,1.7,1.77,4.06,9.56,1.43,30.31,-0.1,
8902,001674,Car,0.47,3,2.32,0.0,172.73,195.34,290.84,1.41,1.58,3.9,-7.99,1.44,10.25,1.67,
8903,001674,Car,0.0,1,2.25,142.14,168.95,314.48,243.62,1.44,1.58,3.25,-8.14,1.38,15.61,1.78,
8904,001674,Car,0.0,2,-1.55,601.22,166.35,637.18,199.16,1.52,1.67,3.61,0.45,1.24,35.52,-1.54,
8905,001674,Car,0.0,2,1.93,256.7,168.07,359.91,226.09,1.45,1.47,3.52,-8.3,1.36,20.04,1.54,
8906,001674,Van,0.0,3,-0.49,892.71,147.2,1061.27,210.53,2.51,2.46,5.85,15.35,1.51,30.48,-0.03,
8907,001674,Car,0.77,3,2.29,0.0,167.66,56.69,237.84,1.53,1.53,3.45,-14.09,1.42,15.6,1.56,
8908,001675,Truck,0.0,0,-1.56,595.65,162.74,624.42,193.9,2.85,2.63,12.34,0.05,2.0,72.9,-1.56,
8909,001675,Car,0.0,0,2.0,245.71,192.25,326.34,227.95,1.46,1.86,4.01,-14.81,2.39,33.14,1.58,
8910,001676,Pedestrian,0.69,1,0.97,1174.9,122.46,1241.0,358.28,1.96,0.72,1.09,5.57,1.54,6.17,1.68,
8911,001676,Car,1.0,0,-2.55,1172.55,201.82,1241.0,374.0,1.51,1.6,3.24,3.68,1.64,2.12,-1.56,
8912,001676,Car,0.04,0,-1.97,842.71,187.88,1218.7,374.0,1.45,1.74,4.1,3.87,1.64,7.64,-1.52,
